codigo_falta,descripción,tipo_formato,nivel_gravedad,año_infracción,mes_infracción,cant_impuesta,importe_impuesto_soles,reincidencia_impuesta_soles
G33,"Circular transportando cargas que sobrepasen las dimensiones de la carrocería o que se encuentren ubicadas fuera de la misma; o transportar materiales sueltos, fluidos u otros sin adoptar las medidas de seguridad que impidan su caída a la vía.",Papeleta de Tránsito,G,2025,2,3,"1,284",0
M27,Conducir un vehículo que no cuente con el certificado de aprobación de inspección técnica vehicular. Esta infracción no aplica para el caso de los vehiculos L5 de la clasificación vehicular,Papeleta de Tránsito,M,2025,1,1,"2,675",0
G60,"Circular con placas ilegibles o sin iluminación o que tengan adherido algún material, que impida su lectura a través de medios electrónicos, computarizados u otro tipo de mecanismos tecnológicos que permitan verificar la comisión de las infracciones de tránsito. ",Papeleta de Tránsito,G,2025,2,38,"16,264",428
M18,Desobedecer las indicaciones sobre el tránsito que ordene el efectivo de la Policía Nacional del Perú asignado al control del tránsito.,Papeleta de Tránsito,M,2025,1,1,642,0
G32,Circular por la ciclovía,Papeleta de Tránsito,G,2025,1,8,"3,424",0
G07,No conducir por el carril de extremo derecho de la calzada un vehículo del servicio de transporte público de pasajeros o de carga o de desplazamiento lento o un vehículo automotor menor.,Papeleta de Tránsito,G,2025,2,2,856,0
G50,"Estacionar en los terminales o estaciones de ruta, fuera de los estacionamientos externos determinados por la Autoridad competente.",Papeleta de Tránsito,G,2025,3,4,"1,712",0
M17,"Cruzar una intersección o girar, estando el semáforo con luz roja y no existiendo la indicación en contrario",Papeleta de Tránsito,M,2025,2,35,"22,470","1,284"
G18b,Conducir un vehículo usando algún dispositivo móvil  u  objeto  portátil  que  implique  dejar  de conducir con ambas manos sobre el volante de dirección.,Papeleta de Tránsito,G,2025,1,795,"340,260","9,844"
L07,Utilizar la bocina para llamar la atención en forma innecesaria,Papeleta de Tránsito,L,2025,1,2,428,0
M27,Conducir un vehículo que no cuente con el certificado de aprobación de inspección técnica vehicular. Esta infracción no aplica para el caso de los vehiculos L5 de la clasificación vehicular,Papeleta de Tránsito,M,2025,1,5,"13,375",0
L08,Hacer uso de bocinas de descarga de aire comprimido en el ámbito urbano.,Papeleta de Tránsito,L,2025,1,2,428,0
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta Electrónica,G,2025,1,759,"324,852",0
G19,"Conducir un vehículo de la categoría M o N que carezca de vidrios de seguridad reglamentarios o que su parabrisas se encuentre deteriorado, trizado o con objetos impresos, calcomanías, carteles u otros elementos en el área de barrido del limpiaparabrisas y que impidan la visibilidad del conductor o un vehículo de la categoría L5 que contando con parabrisas, micas o similares, tengan objetos impresos, calcomanías, carteles u otros elementos que impidan la visibilidad del conductor. ",Papeleta de Tránsito,G,2025,2,3,"1,284",428
G14,"Tener la puerta, capot o maletera del vehículo abierta, cuando el vehículo está en marcha.",Papeleta de Tránsito,G,2025,1,1,428,0
M40,Conducir un vehiculo con la licencia de conducir vencida,Papeleta de Tránsito,M,2025,1,1,"5,305",0
G19,"Conducir un vehículo de la categoría M o N que carezca de vidrios de seguridad reglamentarios o que su parabrisas se encuentre deteriorado, trizado o con objetos impresos, calcomanías, carteles u otros elementos en el área de barrido del limpiaparabrisas y que impidan la visibilidad del conductor o un vehículo de la categoría L5 que contando con parabrisas, micas o similares, tengan objetos impresos, calcomanías, carteles u otros elementos que impidan la visibilidad del conductor. ",Papeleta Electrónica,G,2025,1,1,428,0
G64,"Conducir un vehículo cuyas características registrables o condiciones técnicas han sido modificadas, alteradas o agregadas, atentando contra la seguridad de los usuarios o por no corresponder los datos consignados en la Tarjeta de Identificación Vehicular con los del vehículo.",Papeleta de Tránsito,G,2025,3,1,428,0
G09,"Retroceder, salvo casos indispensables para mantener libre la circulación, para incorporarse a ella o para estacionar el vehículo.",Papeleta de Tránsito,G,2025,3,1,428,0
L02,Estacionar un vehículo en zonas de parqueo destinadas a vehículos que transportan a personas con discapacidad  o  conducidos  por éstos.,Video Papeleta,L,2025,1,2,535,0
G21,Conducir un vehículo sin espejos retrovisores.,Papeleta de Tránsito,G,2025,2,58,"24,824",428
G04,"No detenerse antes de la línea de parada, línea de  parada  adelantada o antes de las áreas de intersección de calzadas o no respetar el derecho de paso del/de la peatón/a o el/la ciclista o del/ de la conductor/a del VMP",Papeleta de Tránsito,G,2025,1,30,"12,840",0
L01,Dejar mal estacionado el vehículo en lugares permitidos.,Papeleta Electrónica,L,2025,1,200,"42,800",0
G06,No ubicar el vehículo con la debida anticipación en el carril donde va efectuar el giro o volteo.,Papeleta de Tránsito,G,2025,1,1,428,0
L08,Hacer uso de bocinas de descarga de aire comprimido en el ámbito urbano.,Papeleta de Tránsito,L,2025,2,27,"5,778",0
G15,"No utilizar las luces intermitentes de emergencia de un vehículo cuando se detiene por razones de fuerza mayor, obstaculizando el tránsito, o no colocar los dispositivos de seguridad reglamentarios cuando el vehículo queda inmovilizado en la vía pública.",Papeleta de Tránsito,G,2025,1,2,856,0
G06,No ubicar el vehículo con la debida anticipación en el carril donde va efectuar el giro o volteo.,Papeleta de Tránsito,G,2025,2,1,428,0
G31a,"Circular en las vias publicas urbanas por la noche o cuando la luz natural sea insuficiente o cuando las condiciones de visibilidad sean escasas sin tener encendido el sistema de luces reglamentarias; o circular en la red vial nacional, departamental o regional, sin tener las luces bajas encendidas durante las veinticuatro (24) horas.",Papeleta de Tránsito,G,2025,1,12,"5,136",0
G14,"Tener la puerta, capot o maletera del vehículo abierta, cuando el vehículo está en marcha.",Papeleta de Tránsito,G,2025,2,213,"91,164","14,552"
G02,"No hacer señales ni tomar las precauciones para girar, voltear en U, pasar de un carril de la calzada a otro o detener el vehículo",Papeleta de Tránsito,G,2025,2,19,"8,132",428
L08,Hacer uso de bocinas de descarga de aire comprimido en el ámbito urbano.,Papeleta de Tránsito,L,2025,1,5,"1,070",214
G29,Circular en forma desordenada o haciendo maniobras peligrosas,Papeleta de Tránsito,G,2025,2,1,428,0
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta de Tránsito,G,2025,1,11,"4,708","1,284"
M27,Conducir un vehículo que no cuente con el certificado de aprobación de inspección técnica vehicular. Esta infracción no aplica para el caso de los vehiculos L5 de la clasificación vehicular,Papeleta de Tránsito,M,2025,1,2,"5,350",0
G41,"Estacionar o detener el vehículo sobre la línea demarcatoria de intersección, dentro de éstas o en el crucero peatonal (paso peatonal)",Papeleta de Tránsito,G,2025,1,14,"5,992",0
G19,"Conducir un vehículo de la categoría M o N que carezca de vidrios de seguridad reglamentarios o que su parabrisas se encuentre deteriorado, trizado o con objetos impresos, calcomanías, carteles u otros elementos en el área de barrido del limpiaparabrisas y que impidan la visibilidad del conductor o un vehículo de la categoría L5 que contando con parabrisas, micas o similares, tengan objetos impresos, calcomanías, carteles u otros elementos que impidan la visibilidad del conductor. ",Papeleta de Tránsito,G,2025,2,25,"10,700","2,568"
G28,"En vehículos de las categorías M y N, no llevar puesto el cinturón de seguridad y/o permitir que los ocupantes del vehículo no lo utilicen, en los casos en que, de acuerdo a las normas vigentes, exista tal obligación. En vehículos automotores de la categoría L5 no contar con cinturones de seguridad para los asientos de los pasajeros o no tener uno o más soportes  fijados  a  su  estructura  que  permitan a  los  pasajeros  asirse  de  ellos  mientras  son transportados",Papeleta de Tránsito,G,2025,3,2,856,0
G42,"Estacionar frente a la entrada o salida de garajes, estacionamientos públicos, vías privadas o en las salidas de salas, espectáculos, centros deportivos en funcionamiento.",Papeleta de Tránsito,G,2025,1,1,428,0
M21,Estacionar interrumpiendo totalmente el tránsito,Papeleta de Tránsito,M,2025,1,3,"1,926",0
L08,Hacer uso de bocinas de descarga de aire comprimido en el ámbito urbano.,Papeleta de Tránsito,L,2025,2,2,428,0
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta de Tránsito,G,2025,2,5,"2,140","1,284"
G56,"Recoger o dejar pasajeros fuera de los paraderos de ruta autorizados, cuando existan.",Papeleta de Tránsito,G,2025,3,22,"9,416","2,996"
G10,Incumplir las disposiciones sobre el uso de las vías de tránsito rápido y/o de acceso restringido.,Papeleta de Tránsito,G,2025,2,3,"1,284",428
G19,"Conducir un vehículo de la categoría M o N que carezca de vidrios de seguridad reglamentarios o que su parabrisas se encuentre deteriorado, trizado o con objetos impresos, calcomanías, carteles u otros elementos en el área de barrido del limpiaparabrisas y que impidan la visibilidad del conductor o un vehículo de la categoría L5 que contando con parabrisas, micas o similares, tengan objetos impresos, calcomanías, carteles u otros elementos que impidan la visibilidad del conductor. ",Papeleta de Tránsito,G,2025,1,167,"71,476","20,116"
G28,"En vehículos de las categorías M y N, no llevar puesto el cinturón de seguridad y/o permitir que los ocupantes del vehículo no lo utilicen, en los casos en que, de acuerdo a las normas vigentes, exista tal obligación. En vehículos automotores de la categoría L5 no contar con cinturones de seguridad para los asientos de los pasajeros o no tener uno o más soportes  fijados  a  su  estructura  que  permitan a  los  pasajeros  asirse  de  ellos  mientras  son transportados",Papeleta de Tránsito,G,2025,1,"1,615","691,220","62,060"
L01,Dejar mal estacionado el vehículo en lugares permitidos.,Papeleta de Tránsito,L,2025,3,3,642,428
M40,Conducir un vehiculo con la licencia de conducir vencida,Papeleta de Tránsito,M,2025,1,4,"8,508",0
G29,Circular en forma desordenada o haciendo maniobras peligrosas,Papeleta de Tránsito,G,2025,1,1,428,0
L01,Dejar mal estacionado el vehículo en lugares permitidos.,Papeleta Electrónica,L,2025,1,21,"4,494",0
G13,"Conducir un vehículo con mayor número de personas al número de asientos señalado en la Tarjeta de Identificación Vehicular, con excepción de niños en brazos en los asientos posteriores; y, llevar pasajeros de pie en vehículos del servicio público de transporte urbano de pasajeros si la altura interior del vehículo es menor a 1.80 metros.",Papeleta de Tránsito,G,2025,1,15,"6,420",428
G31a,"Circular en las vias publicas urbanas por la noche o cuando la luz natural sea insuficiente o cuando las condiciones de visibilidad sean escasas sin tener encendido el sistema de luces reglamentarias; o circular en la red vial nacional, departamental o regional, sin tener las luces bajas encendidas durante las veinticuatro (24) horas.",Papeleta de Tránsito,G,2025,1,5,"2,140",0
M11,"Conducir vehículos de las categorías M o N sin parachoques o dispositivo antiempotramiento cuando corresponda; o un vehículo de la categoría L5 sin parachoques posterior, conforme a lo establecido en el Reglamento Nacional de Vehículos.",Papeleta de Tránsito,M,2025,1,1,642,0
G16,Conducir un vehículo por una vía en la cual no está permitida la circulación o sobre mangueras contra incendios,Papeleta de Tránsito,G,2025,1,2,856,0
G29,Circular en forma desordenada o haciendo maniobras peligrosas,Papeleta de Tránsito,G,2025,1,1,428,0
M03,Conducir un vehículo automotor sin tener licencia de conducir o permiso provisional.,Papeleta de Tránsito,M,2025,2,101,"270,175",0
M06,"Estacionar en las curvas, puentes, túneles, zonas estrechas de la vía, pasos a nivel, pasos a desnivel en cambios de rasante, pendientes y cruces de ferrocarril.",Papeleta de Tránsito,M,2025,1,1,"1,284",0
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta de Tránsito,G,2025,1,9,"3,852",428
M05,Conducir un vehículo con Licencia de Conducir cuya clase o categoría no corresponde al vehículo que conduce.,Papeleta de Tránsito,M,2025,2,1,"2,675",0
G05,"No mantener una distancia suficiente, razonable y prudente, de acuerdo al tipo de vehículo y la vía por la que se conduce, mientras se desplaza o al detenerse detrás de otro.",Papeleta de Tránsito,G,2025,1,1,428,0
G19,"Conducir un vehículo de la categoría M o N que carezca de vidrios de seguridad reglamentarios o que su parabrisas se encuentre deteriorado, trizado o con objetos impresos, calcomanías, carteles u otros elementos en el área de barrido del limpiaparabrisas y que impidan la visibilidad del conductor o un vehículo de la categoría L5 que contando con parabrisas, micas o similares, tengan objetos impresos, calcomanías, carteles u otros elementos que impidan la visibilidad del conductor. ",Papeleta de Tránsito,G,2025,1,3,"1,284",428
